i0	i1	t0	t1	green	orange	blue	barcode	sample	barcode_id	sample_id	drug1	drug2	drugs	runs	discard
1900536.0	1900819.0	9559.773	9560.773	0.00763	0.06531	0.003967	False	True	0	154	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	2	False
1901015.0	1901424.0	9561.44	9562.773	0.006714	0.065004	0.004273	False	True	0	154	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	2	False
1901818.0	1902112.0	9564.107	9565.107	0.007324	0.066836	0.003967	False	True	0	154	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	2	False
1902246.0	1902553.0	9565.44	9566.44	0.00763	0.063784	0.004883	False	True	0	154	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	2	False
1902817.0	1903242.0	9567.44	9568.773	0.00763	0.064394	0.004578	False	True	0	154	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	2	True
1903431.0	1903620.0	9569.442	9570.106	0.004273	0.010071	0.100711	True	False	155	0	NA	NA	NA	2	False
1906439.0	1906823.0	9579.439	9580.771	0.005493	0.000305	0.198065	True	False	155	0	NA	NA	NA	2	False
1906824.0	1906831.0	9580.771	9580.771	0.000916	0.0	0.021668	True	False	155	0	NA	NA	NA	2	False
1907590.0	1908000.0	9583.107	9584.439	0.005493	0.001526	0.195471	True	False	155	0	NA	NA	NA	2	False
1908320.0	1908700.0	9585.773	9586.772	0.005799	0.000305	0.2031005	True	False	155	0	NA	NA	NA	2	False
1908824.0	1909272.0	9587.438	9588.772	0.007019	0.000305	0.30076	True	False	155	0	NA	NA	NA	2	False
1909273.0	1909282.0	9588.772	9588.772	0.000916	0.000305	0.023499	True	False	155	0	NA	NA	NA	2	False
1909352.0	1909687.0	9589.106	9590.105	0.005493	0.056459	0.028382	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	True
1909982.0	1910479.0	9591.104	9592.77	0.00763	0.066225	0.004578	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	True
1910838.0	1911238.0	9594.104	9595.437	0.00885	0.060427	0.003967	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	False
1911512.0	1911831.0	9596.437	9597.437	0.00763	0.059816	0.003967	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	False
1912069.0	1912446.0	9598.103	9599.437	0.007935	0.063173	0.003967	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	False
1912766.0	1913193.0	9600.437	9601.77	0.00763	0.062868	0.003662	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	False
1913526.0	1913925.0	9603.103	9604.437	0.007935	0.057375	0.003967	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	False
1914189.0	1914504.0	9605.103	9606.437	0.007324	0.061647	0.003967	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	False
1914710.0	1915042.0	9607.103	9608.103	0.007324	0.058901	0.003967	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	False
1915296.0	1915625.0	9608.77	9610.102	0.00763	0.064394	0.003967	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	False
1915892.0	1916272.0	9610.769	9612.102	0.007935	0.061342	0.003967	False	True	0	155	12:Void	20:Soratinib	12:Void_20:Soratinib	2	True
1917217.0	1917593.0	9615.435	9616.436	0.004883	0.003662	0.1568655	True	False	156	0	NA	NA	NA	2	False
1917908.0	1918241.0	9617.769	9618.769	0.005188	0.000305	0.191656	True	False	156	0	NA	NA	NA	2	False
1923127.0	1923469.0	9635.101	9636.101	0.004273	0.000305	0.150609	True	False	156	0	NA	NA	NA	2	False
1923633.0	1923994.0	9636.768	9637.768	0.005188	0.000305	0.184637	True	False	156	0	NA	NA	NA	2	False
1924127.0	1924461.0	9638.434	9639.434	0.005493	0.000305	0.187994	True	False	156	0	NA	NA	NA	2	False
1924570.0	1925002.0	9639.768	9641.434	0.006409	0.000305	0.2694785	True	False	156	0	NA	NA	NA	2	False
1925137.0	1925508.0	9641.767	9643.104	0.006104	0.04181	0.078433	True	False	156	0	NA	NA	NA	2	False
1925764.0	1926061.0	9643.769	9644.767	0.006714	0.067141	0.012513	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	True
1926332.0	1926814.0	9645.767	9647.433	0.006409	0.05829	0.005799	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	True
1927137.0	1927505.0	9648.433	9649.766	0.007324	0.062563	0.003967	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	False
1927749.0	1928033.0	9650.432	9651.433	0.00885	0.065004	0.003967	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	False
1928225.0	1928571.0	9652.1	9653.1	0.007019	0.062258	0.003967	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	False
1928882.0	1929203.0	9654.099	9655.433	0.006409	0.060121	0.003967	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	False
1929455.0	1929801.0	9656.099	9657.432	0.00763	0.060732	0.003967	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	False
1930064.0	1930415.0	9658.099	9659.432	0.00763	0.062868	0.003967	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	False
1930683.0	1931029.0	9660.099	9661.432	0.007324	0.062563	0.003967	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	False
1931289.0	1931714.0	9662.098	9663.766	0.006409	0.062258	0.003967	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	False
1932024.0	1932452.0	9664.765	9666.098	0.006714	0.059206	0.004273	False	True	0	156	11:Void	12:Void	11:Void_12:Void	2	True
1932753.0	1933083.0	9667.098	9668.098	0.005188	0.002136	0.18036449999999998	True	False	157	0	NA	NA	NA	2	False
1933331.0	1933949.0	9669.099	9671.098	0.006714	0.018006	0.204779	True	False	157	0	NA	NA	NA	2	False
1934238.0	1934602.0	9672.098	9673.432	0.007019	0.056459	0.008545	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	True
1934867.0	1935227.0	9674.098	9675.431	0.007019	0.057985	0.005188	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	True
1935525.0	1935902.0	9676.431	9677.764	0.006714	0.062563	0.004273	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	False
1936168.0	1936496.0	9678.432	9679.433	0.00763	0.058596	0.0038145	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	False
1936738.0	1937181.0	9680.433	9681.764	0.006409	0.061342	0.003967	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	False
1937455.0	1937695.0	9682.764	9683.43	0.007019	0.060121	0.003662	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	False
1937855.0	1938309.0	9684.097	9685.767	0.006104	0.058901	0.009156	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	False
1938643.0	1939093.0	9686.764	9688.097	0.007019	0.05829	0.003967	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	False
1939346.0	1939706.0	9689.097	9690.43	0.007019	0.059206	0.003967	False	True	0	157	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	2	True
1942138.0	1942539.0	9698.429	9699.762	0.004578	0.006714	0.142521	True	False	158	0	NA	NA	NA	2	False
1942789.0	1943232.0	9700.429	9702.096	0.007019	0.000916	0.292673	True	False	158	0	NA	NA	NA	2	False
1943487.0	1943810.0	9702.762	9704.096	0.005188	0.093081	0.038453	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	True
1944205.0	1944421.0	9705.429	9706.095	0.012818	0.096133	0.005493	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	True
1944734.0	1944965.0	9707.097	9707.762	0.005799	0.096438	0.006409	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	False
1945251.0	1945477.0	9708.762	9709.428	0.007324	0.09888	0.004273	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	False
1945772.0	1945990.0	9710.428	9711.095	0.006714	0.103458	0.004273	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	False
1946228.0	1946445.0	9712.095	9712.761	0.006104	0.101016	0.004273	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	False
1946732.0	1946950.0	9713.761	9714.428	0.0077824999999999995	0.101627	0.004578	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	False
1947249.0	1947486.0	9715.428	9716.094	0.007324	0.102237	0.004578	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	False
1947779.0	1948002.0	9717.095	9718.094	0.007935	0.09888	0.004273	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	False
1948279.0	1948511.0	9718.761	9719.761	0.010071	0.09949	0.004273	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	False
1948789.0	1949011.0	9720.427	9721.428	0.007019	0.101932	0.004883	False	True	0	158	14:Cyt-387	20:Soratinib	14:Cyt-387_20:Soratinib	2	True
1949272.0	1949574.0	9722.099	9723.094	0.004883	0.015564	0.1423685	True	False	159	0	NA	NA	NA	2	False
1955860.0	1956231.0	9744.093	9745.426	0.004883	0.003662	0.167547	True	False	159	0	NA	NA	NA	2	False
1959265.0	1959752.0	9755.424	9757.092	0.006714	0.001526	0.278024	True	False	159	0	NA	NA	NA	2	False
1959991.0	1960271.0	9757.759	9758.758	0.004883	0.0587485	0.072939	True	False	159	0	NA	NA	NA	2	False
1960494.0	1960754.0	9759.429	9760.425	0.004883	0.07416	0.043336	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	True
1961006.0	1961257.0	9761.425	9762.091	0.007019	0.087283	0.011902	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	True
1961529.0	1961775.0	9763.091	9763.757	0.007019	0.0886565	0.0071715	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	False
1962042.0	1962303.0	9764.758	9765.757	0.006714	0.089419	0.005188	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	False
1962581.0	1962839.0	9766.424	9767.424	0.007324	0.09064	0.004578	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	False
1963110.0	1963372.0	9768.423	9769.09	0.006104	0.088809	0.004273	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	False
1963650.0	1963899.0	9770.092	9770.757	0.015259	0.089724	0.004273	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	False
1964173.0	1964436.0	9771.756	9772.756	0.010987	0.090335	0.003967	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	False
1964710.0	1964973.0	9773.757	9774.424	0.007935	0.087893	0.003967	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	False
1965246.0	1965502.0	9775.424	9776.423	0.007935	0.091556	0.003967	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	False
1965781.0	1966041.0	9777.09	9778.09	0.007324	0.087893	0.004578	False	True	0	159	15:IKK16	20:Soratinib	15:IKK16_20:Soratinib	2	True
1966300.0	1966593.0	9779.09	9779.756	0.005188	0.016785	0.135502	True	False	160	0	NA	NA	NA	2	False
1968242.0	1968652.0	9785.422	9786.756	0.004883	0.003052	0.17746499999999998	True	False	160	0	NA	NA	NA	2	False
1968821.0	1969272.0	9787.422	9788.755	0.007019	0.001221	0.289926	True	False	160	0	NA	NA	NA	2	False
1969476.0	1969779.0	9789.422	9790.422	0.005493	0.059816	0.030519	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	True
1970016.0	1970397.0	9791.423	9792.422	0.006104	0.061037	0.005188	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	True
1970673.0	1971080.0	9793.422	9794.756	0.005493	0.044252	0.066225	True	False	161	0	NA	NA	NA	2	False
1971306.0	1971611.0	9795.755	9796.755	0.006104	0.058596	0.011902	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	False
1971859.0	1972232.0	9797.422	9798.756	0.007324	0.061037	0.007324	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	False
1972498.0	1972862.0	9799.422	9800.755	0.00763	0.061342	0.005188	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	False
1973132.0	1973487.0	9801.755	9802.755	0.006104	0.063478	0.004578	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	False
1973752.0	1974129.0	9803.759	9805.087	0.007324	0.062868	0.004273	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	False
1974400.0	1974766.0	9806.088	9807.088	0.006714	0.061647	0.004273	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	False
1975045.0	1975458.0	9808.088	9809.421	0.007019	0.062868	0.004273	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	False
1975738.0	1976094.0	9810.424	9811.421	0.007324	0.061953	0.004273	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	False
1976330.0	1976748.0	9812.421	9813.754	0.009003	0.061037	0.004578	False	True	0	160	16:MK-2206	20:Soratinib	16:MK-2206_20:Soratinib	2	True
1977078.0	1977442.0	9814.754	9816.087	0.005188	0.004578	0.176702	True	False	161	0	NA	NA	NA	2	False
1977763.0	1978070.0	9817.087	9818.087	0.005188	0.000305	0.158086	True	False	161	0	NA	NA	NA	2	False
1983018.0	1983439.0	9834.752	9836.085	0.005493	0.002441	0.172124	True	False	161	0	NA	NA	NA	2	False
1983742.0	1984383.0	9837.085	9839.085	0.006409	0.017396	0.213324	True	False	161	0	NA	NA	NA	2	False
1984707.0	1985085.0	9840.418	9841.418	0.006104	0.059206	0.013733	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	True
1985360.0	1985722.0	9842.418	9843.752	0.007019	0.062868	0.011902	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	True
1985996.0	1986359.0	9844.418	9845.752	0.00824	0.064089	0.009461	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	False
1986579.0	1987003.0	9846.418	9848.085	0.00763	0.063478	0.009461	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	False
1987340.0	1987697.0	9849.085	9850.093	0.00763	0.062868	0.009461	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	False
1987968.0	1988336.0	9851.085	9852.426	0.007324	0.062563	0.009461	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	False
1988599.0	1988835.0	9853.084	9854.084	0.008545	0.065615	0.009156	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	False
1989054.0	1989359.0	9854.75	9855.751	0.008545	0.061953	0.010071	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	False
1989606.0	1989952.0	9856.75	9857.75	0.008545	0.063478	0.009766	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	False
1990207.0	1990627.0	9858.75	9860.083	0.007324	0.065615	0.009766	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	False
1990939.0	1991245.0	9861.084	9862.084	0.00885	0.063784	0.009766	False	True	0	161	17:IL-6	20:Soratinib	17:IL-6_20:Soratinib	2	True
1991492.0	1991807.0	9862.754	9864.084	0.005188	0.018006	0.108036	True	False	162	0	NA	NA	NA	2	False
1993203.0	1993673.0	9868.75	9870.082	0.006104	0.004883	0.205237	True	False	162	0	NA	NA	NA	2	False
1997338.0	1997709.0	9882.415	9883.748	0.004883	0.000305	0.163884	True	False	162	0	NA	NA	NA	2	False
1997885.0	1998344.0	9884.082	9885.757	0.007019	0.000305	0.308847	True	False	162	0	NA	NA	NA	2	False
1998527.0	1998824.0	9886.415	9887.415	0.005188	0.059511	0.025025	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	True
1999047.0	1999377.0	9888.081	9889.081	0.005493	0.060121	0.00824	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	True
1999638.0	1999982.0	9890.081	9891.081	0.007324	0.064089	0.005188	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2000231.0	2000587.0	9892.081	9893.081	0.007019	0.063784	0.004273	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2000846.0	2001198.0	9894.08	9895.08	0.006714	0.063173	0.003967	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2001451.0	2001807.0	9896.081	9897.414	0.00763	0.062868	0.003967	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2002088.0	2002503.0	9898.081	9899.748	0.006409	0.064394	0.003967	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2002807.0	2003192.0	9900.747	9901.747	0.006714	0.061953	0.003967	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2003456.0	2003830.0	9902.747	9904.082	0.0068665	0.062258	0.003967	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2004084.0	2004442.0	9904.747	9906.08	0.007019	0.062563	0.003967	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2004702.0	2005062.0	9907.087	9908.08	0.00763	0.062258	0.004273	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	False
2005322.0	2005669.0	9909.08	9910.08	0.007935	0.063784	0.004578	False	True	0	162	18:Gefitinib	20:Soratinib	18:Gefitinib_20:Soratinib	2	True
2006016.0	2006484.0	9911.413	9912.746	0.005493	0.001831	0.202643	True	False	163	0	NA	NA	NA	2	False
2006782.0	2007056.0	9913.747	9914.747	0.003052	0.000305	0.111545	True	False	163	0	NA	NA	NA	2	False
2010446.0	2010811.0	9926.078	9927.411	0.004883	0.000305	0.163884	True	False	163	0	NA	NA	NA	2	False
2010975.0	2011422.0	9927.744	9929.411	0.007019	0.000305	0.28901	True	False	163	0	NA	NA	NA	2	False
2011500.0	2011818.0	9929.744	9930.745	0.005493	0.051881	0.0462355	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	True
2012096.0	2012454.0	9931.411	9932.745	0.006409	0.059511	0.00763	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	True
2012722.0	2013076.0	9933.745	9934.745	0.006409	0.062258	0.004883	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2013337.0	2013665.0	9935.745	9936.745	0.007019	0.061647	0.004273	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2013929.0	2014279.0	9937.744	9938.745	0.007019	0.061647	0.003967	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2014535.0	2014884.0	9939.744	9940.748	0.00763	0.061953	0.003967	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2015159.0	2015514.0	9941.744	9943.077	0.00763	0.061342	0.003967	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2015769.0	2016122.0	9943.743	9945.076	0.006714	0.059511	0.003967	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2016389.0	2016743.0	9945.743	9947.077	0.00763	0.061953	0.003967	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2017007.0	2017357.0	9948.077	9949.078	0.007935	0.062258	0.003967	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2017620.0	2017988.0	9950.077	9951.077	0.007324	0.058901	0.003967	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	False
2018260.0	2018606.0	9952.077	9953.41	0.007935	0.061647	0.004578	False	True	0	163	19:IFN-γ	20:Soratinib	19:IFN-γ_20:Soratinib	2	True
2018856.0	2019163.0	9954.076	9955.077	0.005188	0.011597	0.13947	True	False	164	0	NA	NA	NA	2	False
2019164.0	2019171.0	9955.077	9955.077	0.001221	0.000305	0.022584	True	False	164	0	NA	NA	NA	2	False
2019670.0	2019988.0	9956.743	9957.743	0.004578	0.002441	0.158086	True	False	164	0	NA	NA	NA	2	False
2024918.0	2025422.0	9974.41	9976.074	0.005799	0.00061	0.236213	True	False	164	0	NA	NA	NA	2	False
2025706.0	2026543.0	9977.075	9979.741	0.005493	0.000916	0.044862	True	False	164	0	NA	NA	NA	2	False
2026796.0	2027064.0	9980.407	9981.407	0.00763	0.063173	0.007324	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	True
2027294.0	2027641.0	9982.073	9983.408	0.007935	0.061647	0.003967	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	True
2027897.0	2028246.0	9984.074	9985.407	0.007019	0.062258	0.003967	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	False
2028500.0	2028840.0	9986.407	9987.407	0.007324	0.063478	0.003662	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	False
2029097.0	2029444.0	9988.074	9989.407	0.007019	0.063784	0.003967	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	False
2029701.0	2030063.0	9990.407	9991.407	0.007324	0.062258	0.003967	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	False
2030331.0	2030693.0	9992.406	9993.406	0.006409	0.062563	0.003967	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	False
2030967.0	2031340.0	9994.406	9995.739	0.007019	0.063173	0.003662	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	False
2031609.0	2032028.0	9996.739	9998.076	0.009156	0.062563	0.003967	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	False
2032327.0	2032653.0	9999.072	10000.072	0.007019	0.061037	0.003967	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	False
2032894.0	2033243.0	10000.74	10002.073	0.00763	0.061647	0.004273	False	True	0	164	12:Void	21:TGF-β	12:Void_21:TGF-β	2	True
2033492.0	2033811.0	10002.739	10004.073	0.005188	0.014954	0.136418	True	False	165	0	NA	NA	NA	2	False
2034967.0	2035362.0	10007.741	10009.072	0.004883	0.003052	0.171209	True	False	165	0	NA	NA	NA	2	False
2035547.0	2035976.0	10009.738	10011.072	0.006714	0.00061	0.25605	True	False	165	0	NA	NA	NA	2	False
2035981.0	2035986.0	10011.072	10011.072	0.000916	0.000305	0.020447	True	False	165	0	NA	NA	NA	2	False
2036172.0	2036538.0	10011.74	10013.072	0.006104	0.000305	0.213935	True	False	165	0	NA	NA	NA	2	False
2036790.0	2037417.0	10013.738	10016.071	0.006409	0.017701	0.212714	True	False	165	0	NA	NA	NA	2	False
2037719.0	2038078.0	10017.071	10018.072	0.006104	0.060121	0.011902	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	True
2038347.0	2038707.0	10019.08	10020.405	0.006714	0.058901	0.005188	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	True
2038979.0	2039342.0	10021.072	10022.405	0.006409	0.061037	0.004273	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	False
2039618.0	2039971.0	10023.405	10024.406	0.006714	0.063173	0.003967	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	False
2040242.0	2040653.0	10025.404	10026.738	0.006714	0.064089	0.003662	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	False
2040936.0	2041286.0	10027.737	10028.737	0.006714	0.060427	0.003967	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	False
2041527.0	2041864.0	10029.737	10030.737	0.00763	0.060732	0.003662	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	False
2042145.0	2042525.0	10031.737	10033.07	0.007324	0.063478	0.003662	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	False
2042817.0	2043210.0	10034.07	10035.404	0.008545	0.061647	0.003967	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	False
2043488.0	2043792.0	10036.071	10037.07	0.007935	0.06592	0.003662	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	False
2044031.0	2044433.0	10038.078	10039.403	0.006409	0.057985	0.004273	False	True	0	165	13:Nutlin	21:TGF-β	13:Nutlin_21:TGF-β	2	True
2046591.0	2046927.0	10046.402	10047.736	0.004273	0.004578	0.1356545	True	False	166	0	NA	NA	NA	2	False
2047190.0	2047501.0	10048.402	10049.735	0.005188	0.001221	0.177923	True	False	166	0	NA	NA	NA	2	False
2047688.0	2048126.0	10050.068	10051.735	0.006714	0.001221	0.2473525	True	False	166	0	NA	NA	NA	2	False
2048322.0	2048703.0	10052.402	10053.735	0.005188	0.000305	0.202948	True	False	166	0	NA	NA	NA	2	False
2048847.0	2049283.0	10054.069	10055.402	0.006714	0.000305	0.2838225	True	False	166	0	NA	NA	NA	2	False
2049539.0	2049734.0	10056.402	10057.068	0.004273	0.073855	0.053713	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	True
2050015.0	2050422.0	10058.068	10059.401	0.004883	0.089419	0.026246	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	True
2050864.0	2051116.0	10060.735	10061.734	0.006104	0.092776	0.004883	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	False
2051403.0	2051624.0	10062.734	10063.401	0.007324	0.097049	0.004578	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	False
2051935.0	2052199.0	10064.41	10065.067	0.00824	0.099796	0.004273	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	False
2052530.0	2052872.0	10066.401	10067.401	0.007019	0.103458	0.003967	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	False
2053302.0	2053564.0	10069.068	10069.734	0.007019	0.097049	0.003967	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	False
2053893.0	2054154.0	10070.734	10071.734	0.00763	0.098575	0.003967	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	False
2054461.0	2054691.0	10072.734	10073.401	0.006714	0.097049	0.00412	False	True	0	166	14:Cyt-387	21:TGF-β	14:Cyt-387_21:TGF-β	2	False
